,Lap,Tyre,LapTimeSeconds,DeltaDeg,FuelDeg,AdjustedTime,FinalLapTime,TimeStr
47,48,MEDIUM,82.46901811393104,7.528677463663607,3.146254458977408,89.99769557759465,86.85144111861725,01:26.851
48,49,MEDIUM,82.46901811393104,8.168615048075013,3.211801426872771,90.63763316200605,87.42583173513329,01:27.425
49,50,MEDIUM,82.46901811393104,8.86294732716139,3.2773483947681337,91.33196544109244,88.0546170463243,01:28.054
50,51,MEDIUM,82.46901811393104,9.616297849970108,3.342895362663496,92.08531596390115,88.74242060123765,01:28.742
51,52,MEDIUM,82.46901811393104,10.433683167217566,3.408442330558859,92.90270128114861,89.49425895058975,01:29.494
52,53,MEDIUM,82.46901811393104,11.32054623643106,3.4739892984542213,93.7895643503621,90.31557505190787,01:30.315
53,54,MEDIUM,82.46901811393104,12.2827926665277,3.539536266349584,94.75181078045874,91.21227451410915,01:31.212
54,55,MEDIUM,82.46901811393104,13.326830043182554,3.605083234244947,95.7958481571136,92.19076492286865,01:32.190
55,56,MEDIUM,82.46901811393104,14.45961059685307,3.6706302021403094,96.92862871078411,93.2579985086438,01:33.257
56,57,MEDIUM,82.46901811393104,15.68867749758558,3.7361771700356723,98.15769561151663,94.42151844148096,01:34.421
57,58,MEDIUM,82.46901811393104,17.022215084880354,3.8017241379310347,99.4912331988114,95.68950906088037,01:35.689
0,1,HARD,82.90477858693103,0.15974999999999998,0.06554696789536267,83.06452858693103,82.99898161903567,01:22.998
1,2,HARD,82.90477858693103,0.17013374999999997,0.13109393579072534,83.07491233693104,82.9438184011403,01:22.943
2,3,HARD,82.90477858693103,0.18119244374999996,0.196640903686088,83.08597103068104,82.88933012699495,01:22.889
3,4,HARD,82.90477858693103,0.19296995259374994,0.2621878715814507,83.09774853952479,82.83556066794334,01:22.835
4,5,HARD,82.90477858693103,0.20551299951234367,0.32773483947681337,83.11029158644337,82.78255674696655,01:22.782
5,6,HARD,82.90477858693103,0.218871344480646,0.393281807372176,83.12364993141168,82.7303681240395,01:22.730
6,7,HARD,82.90477858693103,0.23309798187188796,0.4588287752675387,83.13787656880292,82.67904779353539,01:22.679
7,8,HARD,82.90477858693103,0.24824935069356066,0.5243757431629014,83.15302793762459,82.62865219446168,01:22.628
8,9,HARD,82.90477858693103,0.2643855584886421,0.589922711058264,83.16916414541967,82.5792414343614,01:22.579
9,10,HARD,82.90477858693103,0.2815706197904038,0.6554696789536267,83.18634920672143,82.53087952776781,01:22.530
10,11,HARD,82.90477858693103,0.29987271007678007,0.7210166468489894,83.20465129700781,82.48363465015882,01:22.483
11,12,HARD,82.90477858693103,0.31936443623177074,0.786563614744352,83.2241430231628,82.43757940841844,01:22.437
12,13,HARD,82.90477858693103,0.3401231245868358,0.8521105826397147,83.24490171151787,82.39279112887816,01:22.392
13,14,HARD,82.90477858693103,0.3622311276849801,0.9176575505350774,83.26700971461601,82.34935216408093,01:22.349
14,15,HARD,82.90477858693103,0.3857761509845038,0.9832045184304401,83.29055473791553,82.30735021948509,01:22.307
15,16,HARD,82.90477858693103,0.41085160079849653,1.0487514863258027,83.31563018772952,82.26687870140373,01:22.266
16,17,HARD,82.90477858693103,0.4375569548503988,1.1142984542211654,83.34233554178142,82.22803708756025,01:22.228
17,18,HARD,82.90477858693103,0.4659981569156747,1.179845422116528,83.3707767438467,82.19093132173018,01:22.190
18,19,HARD,82.90477858693103,0.49628803711519354,1.2453923900118908,83.40106662404622,82.15567423403434,01:22.155
19,20,HARD,82.90477858693103,0.528546759527681,1.3109393579072535,83.43332534645872,82.12238598855146,01:22.122
20,21,HARD,82.90477858693103,0.5629022988969803,1.376486325802616,83.46768088582802,82.0911945600254,01:22.091
21,22,HARD,82.90477858693103,0.5994909483252839,1.4420332936979787,83.50426953525631,82.06223624155834,01:22.062
22,23,HARD,82.90477858693103,0.6384578599664273,1.5075802615933414,83.54323644689745,82.0356561853041,01:22.035
23,24,HARD,82.90477858693103,0.679957620864245,1.573127229488704,83.58473620779527,82.01160897830657,01:22.011
24,25,HARD,82.90477858693103,0.7241548662204209,1.6386741973840668,83.62893345315145,81.99025925576738,01:21.990
25,26,HARD,82.90477858693103,0.7712249325247482,1.7042211652794295,83.67600351945578,81.97178235417634,01:21.971
26,27,HARD,82.90477858693103,0.8213545531388569,1.769768133174792,83.72613314006989,81.9563650068951,01:21.956
27,28,HARD,82.90477858693103,0.8747425990928825,1.8353151010701547,83.77952118602391,81.94420608495376,01:21.944
28,29,HARD,82.90477858693103,0.9316008680339198,1.9008620689655173,83.83637945496496,81.93551738599943,01:21.935
29,30,HARD,82.90477858693103,0.9921549244561246,1.9664090368608802,83.89693351138716,81.93052447452628,01:21.930
30,31,HARD,82.90477858693103,1.0566449945457728,2.0319560047562426,83.96142358147681,81.92946757672057,01:21.929
31,32,HARD,82.90477858693103,1.1253269191912478,2.0975029726516055,84.03010550612228,81.93260253347067,01:21.932
32,33,HARD,82.90477858693103,1.198473168938679,2.1630499405469683,84.1032517558697,81.94020181532274,01:21.940
33,34,HARD,82.90477858693103,1.276373924919693,2.2285969084423307,84.18115251185073,81.9525556034084,01:21.952
34,35,HARD,82.90477858693103,1.359338230039473,2.2941438763376936,84.2641168169705,81.9699729406328,01:21.969
35,36,HARD,82.90477858693103,1.4476952149920386,2.359690844233056,84.35247380192307,81.99278295769001,01:21.992
