,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
438,0 days 00:32:26.109000,5,0 days 00:01:17.146000,12,1,,,0 days 00:00:20.524000,0 days 00:00:36.044000,0 days 00:00:20.578000,0 days 00:31:29.487000,0 days 00:32:05.531000,0 days 00:32:26.109000,202.0,189.0,263.0,275.0,False,HARD,12.0,True,0 days 00:31:08.963000,Aston Martin,VET,1,True,2022-05-27 12:16:09.897000,Practice 1
441,0 days 00:47:45.859000,5,0 days 00:01:19.506000,15,2,,,0 days 00:00:20.750000,0 days 00:00:36.785000,0 days 00:00:21.971000,0 days 00:46:47.103000,0 days 00:47:23.888000,0 days 00:47:45.859000,189.0,180.0,264.0,273.0,False,SOFT,3.0,True,0 days 00:46:26.353000,Aston Martin,VET,1,True,2022-05-27 12:31:27.287000,Practice 1
442,0 days 00:49:01.246000,5,0 days 00:01:15.387000,16,2,,,0 days 00:00:19.976000,0 days 00:00:35.284000,0 days 00:00:20.127000,0 days 00:48:05.835000,0 days 00:48:41.119000,0 days 00:49:01.246000,209.0,192.0,263.0,276.0,True,SOFT,4.0,True,0 days 00:47:45.859000,Aston Martin,VET,1,True,2022-05-27 12:32:46.793000,Practice 1
444,0 days 00:51:45.231000,5,0 days 00:01:15.460000,18,2,,,0 days 00:00:19.984000,0 days 00:00:35.336000,0 days 00:00:20.140000,0 days 00:50:49.755000,0 days 00:51:25.091000,0 days 00:51:45.231000,202.0,193.0,263.0,277.0,False,SOFT,6.0,True,0 days 00:50:29.771000,Aston Martin,VET,1,True,2022-05-27 12:35:30.705000,Practice 1
446,0 days 00:54:44.605000,5,0 days 00:01:16.107000,20,2,,,0 days 00:00:20.229000,0 days 00:00:35.360000,0 days 00:00:20.518000,0 days 00:53:48.727000,0 days 00:54:24.087000,0 days 00:54:44.605000,206.0,193.0,263.0,277.0,False,SOFT,8.0,True,0 days 00:53:28.498000,Aston Martin,VET,1,True,2022-05-27 12:38:29.432000,Practice 1
448,0 days 00:57:43.958000,5,0 days 00:01:15.770000,22,2,,,0 days 00:00:20.075000,0 days 00:00:35.564000,0 days 00:00:20.131000,0 days 00:56:48.263000,0 days 00:57:23.827000,0 days 00:57:43.958000,207.0,193.0,265.0,277.0,False,SOFT,10.0,True,0 days 00:56:28.188000,Aston Martin,VET,1,True,2022-05-27 12:41:29.122000,Practice 1
451,0 days 01:07:22.764000,5,0 days 00:01:19.340000,25,3,,,0 days 00:00:21.160000,0 days 00:00:36.838000,0 days 00:00:21.342000,0 days 01:06:24.584000,0 days 01:07:01.422000,0 days 01:07:22.764000,191.0,184.0,254.0,271.0,False,SOFT,13.0,,0 days 01:06:03.424000,Aston Martin,VET,1,True,2022-05-27 12:51:04.358000,Practice 1
453,0 days 01:10:01.353000,5,0 days 00:01:18.540000,27,3,,,0 days 00:00:20.870000,0 days 00:00:36.675000,0 days 00:00:20.995000,0 days 01:09:03.683000,0 days 01:09:40.358000,0 days 01:10:01.353000,192.0,186.0,253.0,273.0,False,SOFT,15.0,,0 days 01:08:42.813000,Aston Martin,VET,1,True,2022-05-27 12:53:43.747000,Practice 1
454,0 days 01:11:20.480000,5,0 days 00:01:19.127000,28,3,,,0 days 00:00:20.889000,0 days 00:00:37.051000,0 days 00:00:21.187000,0 days 01:10:22.242000,0 days 01:10:59.293000,0 days 01:11:20.480000,197.0,185.0,253.0,274.0,False,SOFT,16.0,,0 days 01:10:01.353000,Aston Martin,VET,1,True,2022-05-27 12:55:02.287000,Practice 1
455,0 days 01:12:40.040000,5,0 days 00:01:19.560000,29,3,,,0 days 00:00:21.120000,0 days 00:00:37.279000,0 days 00:00:21.161000,0 days 01:11:41.600000,0 days 01:12:18.879000,0 days 01:12:40.040000,193.0,186.0,253.0,263.0,False,SOFT,17.0,,0 days 01:11:20.480000,Aston Martin,VET,1,True,2022-05-27 12:56:21.414000,Practice 1
462,0 days 00:20:04.104000,4,0 days 00:01:18.412000,3,1,,,0 days 00:00:21.091000,0 days 00:00:36.636000,0 days 00:00:20.685000,0 days 00:19:06.783000,0 days 00:19:43.419000,0 days 00:20:04.104000,198.0,183.0,261.0,270.0,False,HARD,3.0,True,0 days 00:18:45.692000,McLaren,NOR,1,True,2022-05-27 12:03:46.626000,Practice 1
463,0 days 00:21:21.496000,4,0 days 00:01:17.392000,4,1,,,0 days 00:00:20.622000,0 days 00:00:36.269000,0 days 00:00:20.501000,0 days 00:20:24.726000,0 days 00:21:00.995000,0 days 00:21:21.496000,200.0,189.0,261.0,273.0,False,HARD,4.0,True,0 days 00:20:04.104000,McLaren,NOR,1,True,2022-05-27 12:05:05.038000,Practice 1
464,0 days 00:22:38.096000,4,0 days 00:01:16.600000,5,1,,,0 days 00:00:20.231000,0 days 00:00:36.007000,0 days 00:00:20.362000,0 days 00:21:41.727000,0 days 00:22:17.734000,0 days 00:22:38.096000,203.0,189.0,262.0,275.0,False,HARD,5.0,True,0 days 00:21:21.496000,McLaren,NOR,1,True,2022-05-27 12:06:22.430000,Practice 1
466,0 days 00:25:27.755000,4,0 days 00:01:19.162000,7,1,,,0 days 00:00:20.206000,0 days 00:00:36.568000,0 days 00:00:22.388000,0 days 00:24:28.799000,0 days 00:25:05.367000,0 days 00:25:27.755000,203.0,188.0,258.0,274.0,False,HARD,7.0,True,0 days 00:24:08.593000,McLaren,NOR,1,True,2022-05-27 12:09:09.527000,Practice 1
468,0 days 00:28:08.982000,4,0 days 00:01:16.578000,9,1,,,0 days 00:00:20.165000,0 days 00:00:35.975000,0 days 00:00:20.438000,0 days 00:27:12.569000,0 days 00:27:48.544000,0 days 00:28:08.982000,206.0,191.0,263.0,277.0,False,HARD,9.0,True,0 days 00:26:52.404000,McLaren,NOR,1,True,2022-05-27 12:11:53.338000,Practice 1
471,0 days 00:42:57.631000,4,0 days 00:01:15.720000,12,2,,,0 days 00:00:19.940000,0 days 00:00:35.611000,0 days 00:00:20.169000,0 days 00:42:01.851000,0 days 00:42:37.462000,0 days 00:42:57.631000,206.0,194.0,262.0,272.0,False,MEDIUM,3.0,True,0 days 00:41:41.911000,McLaren,NOR,1,True,2022-05-27 12:26:42.845000,Practice 1
473,0 days 00:45:46.233000,4,0 days 00:01:15.301000,14,2,,,0 days 00:00:19.796000,0 days 00:00:35.681000,0 days 00:00:19.824000,0 days 00:44:50.728000,0 days 00:45:26.409000,0 days 00:45:46.233000,209.0,195.0,263.0,274.0,False,MEDIUM,5.0,True,0 days 00:44:30.932000,McLaren,NOR,1,True,2022-05-27 12:29:31.866000,Practice 1
475,0 days 00:48:39.604000,4,0 days 00:01:15.056000,16,2,,,0 days 00:00:19.882000,0 days 00:00:35.245000,0 days 00:00:19.929000,0 days 00:47:44.430000,0 days 00:48:19.675000,0 days 00:48:39.604000,208.0,194.0,262.0,275.0,True,MEDIUM,7.0,True,0 days 00:47:24.548000,McLaren,NOR,1,True,2022-05-27 12:32:25.482000,Practice 1
478,0 days 01:01:38.981000,4,0 days 00:01:17.441000,19,3,,,0 days 00:00:19.792000,0 days 00:00:35.391000,0 days 00:00:22.258000,0 days 01:00:41.332000,0 days 01:01:16.723000,0 days 01:01:38.981000,205.0,193.0,261.0,275.0,False,MEDIUM,10.0,False,0 days 01:00:21.540000,McLaren,NOR,1,True,2022-05-27 12:45:22.474000,Practice 1
481,0 days 01:06:14.814000,4,0 days 00:01:16.258000,22,3,,,0 days 00:00:20.312000,0 days 00:00:35.834000,0 days 00:00:20.112000,0 days 01:05:18.868000,0 days 01:05:54.702000,0 days 01:06:14.814000,209.0,192.0,263.0,274.0,False,MEDIUM,13.0,False,0 days 01:04:58.556000,McLaren,NOR,1,True,2022-05-27 12:49:59.490000,Practice 1
482,0 days 01:07:31.511000,4,0 days 00:01:16.697000,23,3,,,0 days 00:00:19.847000,0 days 00:00:36.436000,0 days 00:00:20.414000,0 days 01:06:34.661000,0 days 01:07:11.097000,0 days 01:07:31.511000,206.0,190.0,256.0,271.0,False,MEDIUM,14.0,False,0 days 01:06:14.814000,McLaren,NOR,2,True,2022-05-27 12:51:15.748000,Practice 1
483,0 days 01:08:51.221000,4,0 days 00:01:19.710000,24,3,,,0 days 00:00:22.671000,0 days 00:00:36.614000,0 days 00:00:20.425000,0 days 01:07:54.182000,0 days 01:08:30.796000,0 days 01:08:51.221000,203.0,191.0,264.0,275.0,False,MEDIUM,15.0,False,0 days 01:07:31.511000,McLaren,NOR,2,True,2022-05-27 12:52:32.445000,Practice 1
487,0 days 01:14:31.591000,4,0 days 00:01:18.700000,28,4,,,0 days 00:00:20.345000,0 days 00:00:37.771000,0 days 00:00:20.584000,0 days 01:13:33.236000,0 days 01:14:11.007000,0 days 01:14:31.591000,203.0,185.0,254.0,272.0,False,HARD,13.0,False,0 days 01:13:12.891000,McLaren,NOR,1,True,2022-05-27 12:58:13.825000,Practice 1
488,0 days 01:15:49.201000,4,0 days 00:01:17.610000,29,4,,,0 days 00:00:20.212000,0 days 00:00:37.160000,0 days 00:00:20.238000,0 days 01:14:51.803000,0 days 01:15:28.963000,0 days 01:15:49.201000,201.0,193.0,254.0,271.0,False,HARD,14.0,False,0 days 01:14:31.591000,McLaren,NOR,1,True,2022-05-27 12:59:32.525000,Practice 1
494,0 days 00:21:39.388000,3,0 days 00:01:17.123000,4,1,,,0 days 00:00:20.380000,0 days 00:00:36.195000,0 days 00:00:20.548000,0 days 00:20:42.645000,0 days 00:21:18.840000,0 days 00:21:39.388000,196.0,191.0,262.0,276.0,False,HARD,4.0,True,0 days 00:20:22.265000,McLaren,RIC,1,True,2022-05-27 12:05:23.199000,Practice 1
496,0 days 00:24:27.035000,3,0 days 00:01:16.934000,6,1,,,0 days 00:00:20.346000,0 days 00:00:36.031000,0 days 00:00:20.557000,0 days 00:23:30.447000,0 days 00:24:06.478000,0 days 00:24:27.035000,197.0,194.0,264.0,275.0,False,HARD,6.0,True,0 days 00:23:10.101000,McLaren,RIC,1,True,2022-05-27 12:08:11.035000,Practice 1
500,0 days 00:30:15.248000,3,0 days 00:01:16.449000,10,1,,,0 days 00:00:20.302000,0 days 00:00:35.890000,0 days 00:00:20.257000,0 days 00:29:19.101000,0 days 00:29:54.991000,0 days 00:30:15.248000,203.0,195.0,263.0,274.0,False,HARD,10.0,True,0 days 00:28:58.799000,McLaren,RIC,1,True,2022-05-27 12:13:59.733000,Practice 1
501,0 days 00:31:31.555000,3,0 days 00:01:16.307000,11,1,,,0 days 00:00:20.141000,0 days 00:00:35.952000,0 days 00:00:20.214000,0 days 00:30:35.389000,0 days 00:31:11.341000,0 days 00:31:31.555000,205.0,194.0,263.0,275.0,False,HARD,11.0,True,0 days 00:30:15.248000,McLaren,RIC,2,True,2022-05-27 12:15:16.182000,Practice 1
504,0 days 00:45:15.309000,3,0 days 00:01:15.700000,14,2,,,0 days 00:00:20.109000,0 days 00:00:35.596000,0 days 00:00:19.995000,0 days 00:44:19.718000,0 days 00:44:55.314000,0 days 00:45:15.309000,205.0,196.0,263.0,276.0,False,MEDIUM,3.0,True,0 days 00:43:59.609000,McLaren,RIC,1,True,2022-05-27 12:29:00.543000,Practice 1
507,0 days 00:49:28.277000,3,0 days 00:01:15.241000,17,2,,,0 days 00:00:20.053000,0 days 00:00:35.290000,0 days 00:00:19.898000,0 days 00:48:33.089000,0 days 00:49:08.379000,0 days 00:49:28.277000,207.0,196.0,264.0,275.0,False,MEDIUM,6.0,True,0 days 00:48:13.036000,McLaren,RIC,1,True,2022-05-27 12:33:13.970000,Practice 1
510,0 days 00:53:57.297000,3,0 days 00:01:15.358000,20,2,,,0 days 00:00:19.992000,0 days 00:00:35.455000,0 days 00:00:19.911000,0 days 00:53:01.931000,0 days 00:53:37.386000,0 days 00:53:57.297000,207.0,199.0,265.0,277.0,False,MEDIUM,9.0,True,0 days 00:52:41.939000,McLaren,RIC,1,True,2022-05-27 12:37:42.873000,Practice 1
514,0 days 01:06:07.174000,3,0 days 00:01:15.470000,24,3,,,0 days 00:00:19.978000,0 days 00:00:35.422000,0 days 00:00:20.070000,0 days 01:05:11.682000,0 days 01:05:47.104000,0 days 01:06:07.174000,209.0,200.0,262.0,274.0,False,MEDIUM,13.0,False,0 days 01:04:51.704000,McLaren,RIC,1,True,2022-05-27 12:49:52.638000,Practice 1
517,0 days 01:10:28.965000,3,0 days 00:01:15.157000,27,3,,,0 days 00:00:19.901000,0 days 00:00:35.455000,0 days 00:00:19.801000,0 days 01:09:33.709000,0 days 01:10:09.164000,0 days 01:10:28.965000,207.0,196.0,263.0,275.0,True,MEDIUM,16.0,False,0 days 01:09:13.808000,McLaren,RIC,1,True,2022-05-27 12:54:14.742000,Practice 1
518,0 days 01:11:46.081000,3,0 days 00:01:17.116000,28,3,,,0 days 00:00:20.016000,0 days 00:00:36.525000,0 days 00:00:20.575000,0 days 01:10:48.981000,0 days 01:11:25.506000,0 days 01:11:46.081000,206.0,192.0,263.0,277.0,False,MEDIUM,17.0,False,0 days 01:10:28.965000,McLaren,RIC,1,True,2022-05-27 12:55:29.899000,Practice 1
521,0 days 01:16:01.382000,3,0 days 00:01:18.261000,31,4,,,0 days 00:00:20.717000,0 days 00:00:36.747000,0 days 00:00:20.797000,0 days 01:15:03.838000,0 days 01:15:40.585000,0 days 01:16:01.382000,200.0,190.0,256.0,277.0,False,HARD,15.0,False,0 days 01:14:43.121000,McLaren,RIC,1,True,2022-05-27 12:59:44.055000,Practice 1
530,0 days 00:26:29.971000,63,0 days 00:01:18.507000,7,2,,,0 days 00:00:20.760000,0 days 00:00:36.581000,0 days 00:00:21.166000,0 days 00:25:32.224000,0 days 00:26:08.805000,0 days 00:26:29.971000,191.0,187.0,255.0,272.0,False,HARD,8.0,False,0 days 00:25:11.464000,Mercedes,RUS,1,True,2022-05-27 12:10:12.398000,Practice 1
531,0 days 00:27:48.633000,63,0 days 00:01:18.662000,8,2,,,0 days 00:00:20.601000,0 days 00:00:36.369000,0 days 00:00:21.692000,0 days 00:26:50.572000,0 days 00:27:26.941000,0 days 00:27:48.633000,197.0,190.0,260.0,272.0,False,HARD,9.0,False,0 days 00:26:29.971000,Mercedes,RUS,1,True,2022-05-27 12:11:30.905000,Practice 1
532,0 days 00:29:06.471000,63,0 days 00:01:17.838000,9,2,,,0 days 00:00:20.529000,0 days 00:00:36.393000,0 days 00:00:20.916000,0 days 00:28:09.162000,0 days 00:28:45.555000,0 days 00:29:06.471000,198.0,191.0,264.0,274.0,False,HARD,10.0,False,0 days 00:27:48.633000,Mercedes,RUS,1,True,2022-05-27 12:12:49.567000,Practice 1
534,0 days 00:31:47.159000,63,0 days 00:01:17.297000,11,2,,,0 days 00:00:20.377000,0 days 00:00:36.187000,0 days 00:00:20.733000,0 days 00:30:50.239000,0 days 00:31:26.426000,0 days 00:31:47.159000,199.0,193.0,263.0,273.0,False,HARD,12.0,False,0 days 00:30:29.862000,Mercedes,RUS,2,True,2022-05-27 12:15:30.796000,Practice 1
538,0 days 00:45:11.923000,63,0 days 00:01:16.918000,15,3,,,0 days 00:00:20.161000,0 days 00:00:35.655000,0 days 00:00:21.102000,0 days 00:44:15.166000,0 days 00:44:50.821000,0 days 00:45:11.923000,203.0,194.0,265.0,275.0,False,MEDIUM,4.0,True,0 days 00:43:55.005000,Mercedes,RUS,1,True,2022-05-27 12:28:55.939000,Practice 1
540,0 days 00:48:24.559000,63,0 days 00:01:16.465000,17,3,,,0 days 00:00:20.285000,0 days 00:00:35.687000,0 days 00:00:20.493000,0 days 00:47:28.379000,0 days 00:48:04.066000,0 days 00:48:24.559000,202.0,196.0,268.0,273.0,False,MEDIUM,6.0,True,0 days 00:47:08.094000,Mercedes,RUS,1,True,2022-05-27 12:32:09.028000,Practice 1
542,0 days 00:51:09.354000,63,0 days 00:01:15.424000,19,3,,,0 days 00:00:19.880000,0 days 00:00:35.468000,0 days 00:00:20.076000,0 days 00:50:13.810000,0 days 00:50:49.278000,0 days 00:51:09.354000,207.0,198.0,266.0,275.0,False,MEDIUM,8.0,True,0 days 00:49:53.930000,Mercedes,RUS,1,True,2022-05-27 12:34:54.864000,Practice 1
544,0 days 00:53:50.105000,63,0 days 00:01:15.211000,21,3,,,0 days 00:00:19.746000,0 days 00:00:35.405000,0 days 00:00:20.060000,0 days 00:52:54.640000,0 days 00:53:30.045000,0 days 00:53:50.105000,208.0,200.0,266.0,275.0,True,MEDIUM,10.0,True,0 days 00:52:34.894000,Mercedes,RUS,1,True,2022-05-27 12:37:35.828000,Practice 1
546,0 days 00:56:39.776000,63,0 days 00:01:15.797000,23,3,,,0 days 00:00:19.706000,0 days 00:00:35.714000,0 days 00:00:20.377000,0 days 00:55:43.685000,0 days 00:56:19.399000,0 days 00:56:39.776000,207.0,197.0,250.0,276.0,False,MEDIUM,12.0,True,0 days 00:55:23.979000,Mercedes,RUS,1,True,2022-05-27 12:40:24.913000,Practice 1
550,0 days 01:08:59.150000,63,0 days 00:01:19.037000,27,4,,,0 days 00:00:21.441000,0 days 00:00:36.569000,0 days 00:00:21.027000,0 days 01:08:01.554000,0 days 01:08:38.123000,0 days 01:08:59.150000,195.0,190.0,251.0,271.0,False,HARD,15.0,False,0 days 01:07:40.113000,Mercedes,RUS,1,True,2022-05-27 12:52:41.047000,Practice 1
551,0 days 01:10:16.904000,63,0 days 00:01:17.754000,28,4,,,0 days 00:00:20.650000,0 days 00:00:36.364000,0 days 00:00:20.740000,0 days 01:09:19.800000,0 days 01:09:56.164000,0 days 01:10:16.904000,199.0,193.0,252.0,272.0,False,HARD,16.0,False,0 days 01:08:59.150000,Mercedes,RUS,1,True,2022-05-27 12:54:00.084000,Practice 1
552,0 days 01:11:34.761000,63,0 days 00:01:17.857000,29,4,,,0 days 00:00:20.481000,0 days 00:00:36.568000,0 days 00:00:20.808000,0 days 01:10:37.385000,0 days 01:11:13.953000,0 days 01:11:34.761000,202.0,193.0,250.0,272.0,False,HARD,17.0,False,0 days 01:10:16.904000,Mercedes,RUS,1,True,2022-05-27 12:55:17.838000,Practice 1
3,0 days 00:21:15.897000,1,0 days 00:01:14.915000,4,1,,,0 days 00:00:19.954000,0 days 00:00:35.127000,0 days 00:00:19.834000,0 days 00:20:20.936000,0 days 00:20:56.063000,0 days 00:21:15.897000,208.0,193.0,265.0,279.0,False,MEDIUM,4.0,True,0 days 00:20:00.982000,Red Bull Racing,VER,2,True,2022-05-27 15:05:00.994000,Practice 2
5,0 days 00:24:03.846000,1,0 days 00:01:14.255000,6,1,,,0 days 00:00:19.784000,0 days 00:00:34.822000,0 days 00:00:19.649000,0 days 00:23:09.375000,0 days 00:23:44.197000,0 days 00:24:03.846000,209.0,193.0,264.0,281.0,False,MEDIUM,6.0,True,0 days 00:22:49.591000,Red Bull Racing,VER,1,True,2022-05-27 15:07:49.603000,Practice 2
11,0 days 00:41:59.911000,1,0 days 00:01:13.355000,12,2,,,0 days 00:00:19.625000,0 days 00:00:34.412000,0 days 00:00:19.318000,0 days 00:41:06.181000,0 days 00:41:40.593000,0 days 00:41:59.911000,211.0,196.0,266.0,279.0,False,SOFT,3.0,True,0 days 00:40:46.556000,Red Bull Racing,VER,1,True,2022-05-27 15:25:46.568000,Practice 2
14,0 days 00:46:29.791000,1,0 days 00:01:13.103000,15,2,,,0 days 00:00:19.400000,0 days 00:00:34.330000,0 days 00:00:19.373000,0 days 00:45:36.088000,0 days 00:46:10.418000,0 days 00:46:29.791000,213.0,199.0,264.0,278.0,True,SOFT,6.0,True,0 days 00:45:16.688000,Red Bull Racing,VER,1,True,2022-05-27 15:30:16.700000,Practice 2
18,0 days 00:52:50.882000,1,0 days 00:01:13.210000,19,2,,,0 days 00:00:19.310000,0 days 00:00:34.478000,0 days 00:00:19.422000,0 days 00:51:56.982000,0 days 00:52:31.460000,0 days 00:52:50.882000,216.0,199.0,263.0,278.0,False,SOFT,10.0,True,0 days 00:51:37.672000,Red Bull Racing,VER,1,True,2022-05-27 15:36:37.684000,Practice 2
21,0 days 01:03:08.958000,1,0 days 00:01:16.889000,22,3,,,0 days 00:00:20.357000,0 days 00:00:36.231000,0 days 00:00:20.301000,0 days 01:02:12.426000,0 days 01:02:48.657000,0 days 01:03:08.958000,195.0,187.0,254.0,272.0,False,SOFT,13.0,,0 days 01:01:52.069000,Red Bull Racing,VER,1,True,2022-05-27 15:46:52.081000,Practice 2
22,0 days 01:04:25.433000,1,0 days 00:01:16.475000,23,3,,,0 days 00:00:20.241000,0 days 00:00:35.677000,0 days 00:00:20.557000,0 days 01:03:29.199000,0 days 01:04:04.876000,0 days 01:04:25.433000,203.0,189.0,253.0,274.0,False,SOFT,14.0,,0 days 01:03:08.958000,Red Bull Racing,VER,1,True,2022-05-27 15:48:08.970000,Practice 2
27,0 days 01:11:20.378000,1,0 days 00:01:17.107000,28,4,,,0 days 00:00:20.623000,0 days 00:00:36.124000,0 days 00:00:20.360000,0 days 01:10:23.894000,0 days 01:11:00.018000,0 days 01:11:20.378000,197.0,187.0,252.0,273.0,False,MEDIUM,13.0,False,0 days 01:10:03.271000,Red Bull Racing,VER,2,True,2022-05-27 15:55:03.283000,Practice 2
28,0 days 01:12:37.535000,1,0 days 00:01:17.157000,29,4,,,0 days 00:00:20.506000,0 days 00:00:36.129000,0 days 00:00:20.522000,0 days 01:11:40.884000,0 days 01:12:17.013000,0 days 01:12:37.535000,202.0,188.0,252.0,275.0,False,MEDIUM,14.0,False,0 days 01:11:20.378000,Red Bull Racing,VER,1,True,2022-05-27 15:56:20.390000,Practice 2
30,0 days 01:15:14.542000,1,0 days 00:01:16.533000,31,4,,,0 days 00:00:20.336000,0 days 00:00:35.913000,0 days 00:00:20.284000,0 days 01:14:18.345000,0 days 01:14:54.258000,0 days 01:15:14.542000,201.0,189.0,253.0,276.0,False,MEDIUM,16.0,False,0 days 01:13:58.009000,Red Bull Racing,VER,1,True,2022-05-27 15:58:58.021000,Practice 2
35,0 days 00:20:17.480000,55,0 days 00:01:16.508000,3,1,,,0 days 00:00:20.346000,0 days 00:00:35.646000,0 days 00:00:20.516000,0 days 00:19:21.318000,0 days 00:19:56.964000,0 days 00:20:17.480000,205.0,190.0,266.0,280.0,False,HARD,,True,0 days 00:19:00.972000,Ferrari,SAI,1,True,2022-05-27 15:04:00.984000,Practice 2
37,0 days 00:23:07.223000,55,0 days 00:01:14.880000,5,1,,,0 days 00:00:19.808000,0 days 00:00:35.192000,0 days 00:00:19.880000,0 days 00:22:12.151000,0 days 00:22:47.343000,0 days 00:23:07.223000,207.0,197.0,267.0,280.0,False,HARD,,True,0 days 00:21:52.343000,Ferrari,SAI,1,True,2022-05-27 15:06:52.355000,Practice 2
39,0 days 00:26:08.732000,55,0 days 00:01:14.451000,7,1,,,0 days 00:00:19.709000,0 days 00:00:35.003000,0 days 00:00:19.739000,0 days 00:25:13.990000,0 days 00:25:48.993000,0 days 00:26:08.732000,209.0,200.0,267.0,279.0,False,HARD,,True,0 days 00:24:54.281000,Ferrari,SAI,1,True,2022-05-27 15:09:54.293000,Practice 2
41,0 days 00:29:00.740000,55,0 days 00:01:14.274000,9,1,,,0 days 00:00:19.606000,0 days 00:00:35.047000,0 days 00:00:19.621000,0 days 00:28:06.072000,0 days 00:28:41.119000,0 days 00:29:00.740000,209.0,199.0,269.0,278.0,False,HARD,,True,0 days 00:27:46.466000,Ferrari,SAI,2,True,2022-05-27 15:12:46.478000,Practice 2
46,0 days 00:47:24.434000,55,0 days 00:01:13.066000,14,2,,,0 days 00:00:19.312000,0 days 00:00:34.506000,0 days 00:00:19.248000,0 days 00:46:30.680000,0 days 00:47:05.186000,0 days 00:47:24.434000,212.0,199.0,267.0,279.0,False,SOFT,5.0,True,0 days 00:46:11.368000,Ferrari,SAI,1,True,2022-05-27 15:31:11.380000,Practice 2
50,0 days 00:54:13.251000,55,0 days 00:01:12.877000,18,3,,,0 days 00:00:19.337000,0 days 00:00:34.368000,0 days 00:00:19.172000,0 days 00:53:19.711000,0 days 00:53:54.079000,0 days 00:54:13.251000,215.0,205.0,267.0,277.0,False,SOFT,9.0,False,0 days 00:53:00.374000,Ferrari,SAI,1,True,2022-05-27 15:38:00.386000,Practice 2
53,0 days 00:59:11.416000,55,0 days 00:01:12.700000,21,4,,,0 days 00:00:19.349000,0 days 00:00:34.193000,0 days 00:00:19.158000,0 days 00:58:18.065000,0 days 00:58:52.258000,0 days 00:59:11.416000,217.0,203.0,268.0,277.0,True,SOFT,12.0,False,0 days 00:57:58.716000,Ferrari,SAI,1,True,2022-05-27 15:42:58.728000,Practice 2
59,0 days 01:11:25.563000,55,0 days 00:01:16.929000,27,5,,,0 days 00:00:20.448000,0 days 00:00:35.982000,0 days 00:00:20.499000,0 days 01:10:29.082000,0 days 01:11:05.064000,0 days 01:11:25.563000,202.0,193.0,255.0,275.0,False,SOFT,18.0,False,0 days 01:10:08.634000,Ferrari,SAI,2,True,2022-05-27 15:55:08.646000,Practice 2
62,0 days 01:15:37.361000,55,0 days 00:01:16.298000,30,6,,,0 days 00:00:20.158000,0 days 00:00:35.989000,0 days 00:00:20.151000,0 days 01:14:41.221000,0 days 01:15:17.210000,0 days 01:15:37.361000,206.0,192.0,254.0,274.0,False,HARD,13.0,,0 days 01:14:21.063000,Ferrari,SAI,1,True,2022-05-27 15:59:21.075000,Practice 2
69,0 days 00:23:12.059000,47,0 days 00:01:17.290000,5,1,,,0 days 00:00:20.565000,0 days 00:00:36.113000,0 days 00:00:20.612000,0 days 00:22:15.334000,0 days 00:22:51.447000,0 days 00:23:12.059000,203.0,189.0,266.0,279.0,False,MEDIUM,5.0,True,0 days 00:21:54.769000,Haas F1 Team,MSC,1,True,2022-05-27 15:06:54.781000,Practice 2
71,0 days 00:25:58.046000,47,0 days 00:01:16.093000,7,1,,,0 days 00:00:20.088000,0 days 00:00:35.841000,0 days 00:00:20.164000,0 days 00:25:02.041000,0 days 00:25:37.882000,0 days 00:25:58.046000,200.0,193.0,268.0,279.0,False,MEDIUM,7.0,True,0 days 00:24:41.953000,Haas F1 Team,MSC,1,True,2022-05-27 15:09:41.965000,Practice 2
76,0 days 00:41:52.224000,47,0 days 00:01:15.593000,12,2,,,0 days 00:00:20.252000,0 days 00:00:35.371000,0 days 00:00:19.970000,0 days 00:40:56.883000,0 days 00:41:32.254000,0 days 00:41:52.224000,211.0,193.0,268.0,280.0,False,SOFT,3.0,True,0 days 00:40:36.631000,Haas F1 Team,MSC,1,True,2022-05-27 15:25:36.643000,Practice 2
78,0 days 00:44:49.923000,47,0 days 00:01:14.894000,14,2,,,0 days 00:00:19.969000,0 days 00:00:35.211000,0 days 00:00:19.714000,0 days 00:43:54.998000,0 days 00:44:30.209000,0 days 00:44:49.923000,207.0,195.0,268.0,279.0,True,SOFT,5.0,True,0 days 00:43:35.029000,Haas F1 Team,MSC,1,True,2022-05-27 15:28:35.041000,Practice 2
82,0 days 00:50:46.718000,47,0 days 00:01:15.476000,18,2,,,0 days 00:00:19.801000,0 days 00:00:35.630000,0 days 00:00:20.045000,0 days 00:49:51.043000,0 days 00:50:26.673000,0 days 00:50:46.718000,207.0,192.0,270.0,280.0,False,SOFT,9.0,True,0 days 00:49:31.242000,Haas F1 Team,MSC,1,True,2022-05-27 15:34:31.254000,Practice 2
